media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source,label_3class
Tulare Times,http://tularetimes.com,mediascopeAll/Tulare_Times.png,2026-06-20 21:26:02,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Turley Talks,http://turleytalks.com,mediascopeAll/Turley_Talks.png,2026-06-20 19:09:23,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Tyranny.News,https://tyranny.news,mediascopeAll/Tyranny.News_1.png,2026-06-04 00:12:22,USA,VERY LOW,0,RIGHT,,LOW
U.S. Right to Know,https://usrtk.org,mediascopeAll/U.S._Right_to_Know.png,2026-06-08 22:22:21,USA,MOSTLY FACTUAL,,LEFT,,HIGH
UP Gazette,http://upgazette.com,mediascopeAll/UP_Gazette.png,2026-06-20 20:41:35,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
US Backlash,http://usbacklash.org,mediascopeAll/US_Backlash.png,2026-06-20 21:21:13,USA,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
USHistory.org,https://ushistory.org,mediascopeAll/USHistory.org.png,2026-06-03 21:09:31,USA,HIGH,1,LEAST BIASED,,HIGH
USNI News,https://news.usni.org,mediascopeAll/USNI_News.png,2026-06-03 21:09:53,USA,HIGH,1,LEAST BIASED,,HIGH
Uncommon Ground Media,https://uncommongroundmedia.com,mediascopeAll/Uncommon_Ground_Media.png,2026-06-08 22:22:52,,MIXED,,RIGHT-CENTER,,MIXED
Union County Review,http://unioncountyreview.com,mediascopeAll/Union_County_Review.png,2026-06-20 20:12:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
United Federation of Teachers,https://uft.org,mediascopeAll/United_Federation_of_Teachers.png,2026-06-03 21:10:07,USA,HIGH,1,LEFT-CENTER,,HIGH
United States Institute of Peace,https://www.usip.org,mediascopeAll/United_States_Institute_of_Peace.png,2026-06-03 21:10:19,,HIGH,1,LEAST BIASED,,HIGH
United Voice,http://unitedvoice.com,mediascopeAll/United_Voice.png,2026-06-20 20:37:57,USA,MIXED,,RIGHT,Questionable Source,MIXED
Unlimited Hangout,https://unlimitedhangout.com,mediascopeAll/Unlimited_Hangout.png,2026-06-08 22:23:47,USA,MIXED,,RIGHT,,MIXED
Unmuzzled News,http://unmuzzlednews.com,mediascopeAll/Unmuzzled_News.png,2026-06-20 21:46:50,USA,MIXED,,RIGHT,Questionable Source,MIXED
Up North News,http://upnorthnewswi.com,mediascopeAll/Up_North_News.png,2026-06-20 20:00:36,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Upper Delta News,http://upperdeltanews.com,mediascopeAll/Upper_Delta_News.png,2026-06-20 21:03:38,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Upward News,https://upward.news,mediascopeAll/Upward_News.png,2026-06-08 22:24:50,USA,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
Utah News Dispatch,https://utahnewsdispatch.com,mediascopeAll/Utah_News_Dispatch.png,2026-06-03 21:10:07,USA,HIGH,1,LEFT,,HIGH
Utica Observer-Dispatch,https://uticaod.com,mediascopeAll/Utica_Observer-Dispatch.png,2026-06-03 21:10:59,USA,HIGH,1,LEFT-CENTER,,HIGH
UtilityDive,https://utilitydive.com,mediascopeAll/UtilityDive.png,2026-06-03 21:10:46,USA,HIGH,1,LEAST BIASED,,HIGH
VaccineDamage.News,https://vaccinedamage.news,mediascopeAll/VaccineDamage.News.png,2026-06-03 21:11:26,USA,VERY LOW,0,RIGHT,,LOW
Vaccines and Christianity,https://vaccinesandchristianity.org,mediascopeAll/Vaccines_and_Christianity.png,2026-06-03 21:11:10,USA,VERY LOW,0,RIGHT,,LOW
Variety Magazine,https://variety.com,mediascopeAll/Variety_Magazine.png,2026-06-04 00:13:58,USA,HIGH,1,LEFT-CENTER,,HIGH
Vaxxter,https://vaxxter.com,mediascopeAll/Vaxxter.png,2026-06-03 21:11:16,USA,LOW,0,RIGHT,,LOW
Vegan Society,https://vegansociety.com,mediascopeAll/Vegan_Society.png,2026-06-03 21:11:25,,HIGH,1,LEFT,,HIGH
Vera Files,https://verafiles.org,mediascopeAll/Vera_Files.png,2026-06-03 21:11:40,,HIGH,1,LEFT-CENTER,,HIGH
Veracruz Daily Post,http://veracruzdailypost.com,mediascopeAll/Veracruz_Daily_Post.png,2026-06-20 22:27:19,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Verdugos News,http://verdugosnews.com,mediascopeAll/Verdugos_News.png,2026-06-20 21:51:45,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Verify Fact Check,https://verifythis.com,mediascopeAll/Verify_Fact_Check.png,2026-06-03 21:11:34,USA,HIGH,1,LEAST BIASED,,HIGH
Victor Valley Times,http://victorvalleytimes.com,mediascopeAll/Victor_Valley_Times.png,2026-06-20 21:12:11,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Victoria Advocate,https://victoriaadvocate.com,mediascopeAll/Victoria_Advocate.png,2026-06-03 21:11:51,USA,HIGH,1,LEFT-CENTER,,HIGH
Vigilante.TV,https://vigilante.TV,mediascopeAll/Vigilante.TV.png,2026-06-03 21:12:05,,VERY LOW,0,RIGHT,,LOW
Virginia Dogwood,http://vadogwood.com,mediascopeAll/Virginia_Dogwood.png,2026-06-20 21:59:38,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Virginia Star,http://thevirginiastar.com,mediascopeAll/Virginia_Star.png,2026-06-20 20:25:19,USA,MIXED,,RIGHT,Questionable Source,MIXED
Visual Capitalist,https://visualcapitalist.com,mediascopeAll/Visual_Capitalist.png,2026-06-03 21:12:55,,HIGH,1,LEAST BIASED,,HIGH
WAAV - 980 AM - Wilmington,https://980waav.com,mediascopeAll/WAAV_-_980_AM_-_Wilmington.png,2026-06-08 22:27:08,USA,MIXED,,RIGHT,,MIXED
WBAP - 820AM - Dallas,https://wbap.com,mediascopeAll/WBAP_-_820AM_-_Dallas.png,2026-06-08 22:27:39,USA,MIXED,,RIGHT,,MIXED
WBEZ - NPR - Chicago,https://wbez.org,mediascopeAll/WBEZ_-_NPR_-_Chicago.png,2026-06-03 21:13:27,USA,HIGH,1,LEFT-CENTER,,HIGH
WBND - South Bend News,https://abc57.com,mediascopeAll/WBND_-_South_Bend_News.png,2026-06-03 21:13:02,USA,HIGH,1,LEFT-CENTER,,HIGH
WBST - NPR - Muncie,https://indianapublicradio.org,mediascopeAll/WBST_-_NPR_-_Muncie.png,2026-06-03 21:13:49,USA,HIGH,1,LEFT-CENTER,,HIGH
WC Georgia News,http://wcgeorgianews.com,mediascopeAll/WC_Georgia_News.png,2026-06-20 21:25:50,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WC Indiana News,http://wcindiananews.com,mediascopeAll/WC_Indiana_News.png,2026-06-20 20:58:06,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WC Iowa News,http://wciowanews.com,mediascopeAll/WC_Iowa_News.png,2026-06-20 20:08:41,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WC Minnesota Newsa,https://www.cbsnews.com/minnesota/,mediascopeAll/WC_Minnesota_Newsa.png,2026-06-08 22:28:18,USA,MIXED,,RIGHT-CENTER,,MIXED
WC Mississippi News,http://wcmissnews.com,mediascopeAll/WC_Mississippi_News.png,2026-06-20 20:01:13,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WC Missouri News,http://wcmissourinews.com,mediascopeAll/WC_Missouri_News.png,2026-06-20 19:42:18,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WC New Mexico News –,http://wcnewmexiconews.com,mediascopeAll/WC_New_Mexico_News.png,2026-06-20 20:27:04,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WDJT - CBS - Milwaukee,https://cbs58.com,mediascopeAll/WDJT_-_CBS_-_Milwaukee.png,2026-06-03 21:13:32,USA,HIGH,1,LEFT-CENTER,,HIGH
WFNC - 640 AM  - Fayetteville,https://wfnc640am.com,mediascopeAll/WFNC_-_640_AM_-_Fayetteville.png,2026-06-08 22:29:28,USA,MIXED,,RIGHT,,MIXED
WFSU - NPR - Tallahassee,https://wfsu.org,mediascopeAll/WFSU_-_NPR_-_Tallahassee.png,2026-06-03 21:14:29,USA,HIGH,1,LEFT-CENTER,,HIGH
WFYI - NPR - Indianapolis,https://wfyi.org,mediascopeAll/WFYI_-_NPR_-_Indianapolis.png,2026-06-03 21:14:04,USA,HIGH,1,LEFT-CENTER,,HIGH
WGOW - 1150AM - Chattanooga,https://wgowam.com,mediascopeAll/WGOW_-_1150AM_-_Chattanooga.png,2026-06-08 22:29:33,USA,MIXED,,RIGHT,,MIXED
WGPB - Georgia Public Broadcasting,https://gpb.org,mediascopeAll/WGPB_-_Georgia_Public_Broadcasting.png,2026-06-03 21:14:45,USA,HIGH,1,LEFT-CENTER,,HIGH
WJBC - 1230AM - Bloomington,https://wjbc.com,mediascopeAll/WJBC_-_1230AM_-_Bloomington.png,2026-06-03 21:14:23,USA,MOSTLY FACTUAL,1,RIGHT-CENTER,,HIGH
WJCT - NPR - Jacksonville,https://news.wjct.org,mediascopeAll/WJCT_-_NPR_-_Jacksonville.png,2026-06-03 21:14:42,USA,HIGH,1,LEFT-CENTER,,HIGH
WJCW - 910 AM - Tri-Cities,https://wjcw.com,mediascopeAll/WJCW_-_910_AM_-_Tri-Cities.png,2026-06-08 22:29:45,USA,MIXED,,RIGHT,,MIXED
WLPR - NPR - Lowell,https://lakeshorepublicmedia.org,mediascopeAll/WLPR_-_NPR_-_Lowell.png,2026-06-03 21:14:42,USA,HIGH,1,LEFT-CENTER,,HIGH
WLS - 890AM - Chicago,https://wlsam.com,mediascopeAll/WLS_-_890AM_-_Chicago.png,2026-06-08 22:29:52,USA,MIXED,,RIGHT,,MIXED
WMAL - 105.9 FM - WMAL,https://wmal.com,mediascopeAll/WMAL_-_105.9_FM_-_WMAL.png,2026-06-08 22:30:05,USA,MIXED,,RIGHT,,MIXED
WMNF - NPR - Tampa,https://wmnf.org,mediascopeAll/WMNF_-_NPR_-_Tampa.png,2026-06-03 21:15:41,USA,HIGH,1,LEFT-CENTER,,HIGH
WNPR - Connecticut Public Radio - Hartford,https://ctpublic.org,mediascopeAll/WNPR_-_Connecticut_Public_Radio_-_Hartford.png,2026-06-03 21:15:04,USA,HIGH,1,LEFT-CENTER,,HIGH
WOKI - 98.7 - Knoxville,https://newstalk987.com,mediascopeAll/WOKI_-_98.7_-_Knoxville.png,2026-06-08 22:30:19,USA,MIXED,,RIGHT,,MIXED
WPEC - CBS12.com,https://cbs12.com,mediascopeAll/WPEC_-_CBS12.com.png,2026-06-03 21:16:17,USA,HIGH,1,RIGHT-CENTER,,HIGH
WPIC - 790 AM - Youngstown,https://790wpic.com,mediascopeAll/WPIC_-_790_AM_-_Youngstown.png,2026-06-08 22:30:30,USA,MIXED,,RIGHT,,MIXED
WPRO - 99.7 FM - Providence,https://997wpro.com,mediascopeAll/WPRO_-_99.7_FM_-_Providence.png,2026-06-08 22:30:43,USA,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
WPSD - Paducah News,https://wpsdlocal6.com,mediascopeAll/WPSD_-_Paducah_News.png,2026-06-03 21:16:20,USA,HIGH,1,RIGHT-CENTER,,HIGH
WSAZ News Channel,https://wsaz.com,mediascopeAll/WSAZ_News_Channel.png,2026-06-04 00:17:48,USA,HIGH,1,LEAST BIASED,,HIGH
WSBA - 93.5 FM - York,https://newstalkwsba.com,mediascopeAll/WSBA_-_93.5_FM_-_York.png,2026-06-08 22:30:53,USA,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
WSIU - NPR - Carbondale,https://wsiu.org,mediascopeAll/WSIU_-_NPR_-_Carbondale.png,2026-06-03 21:16:58,USA,HIGH,1,LEFT-CENTER,,HIGH
WSVN,https://wsvn.com,mediascopeAll/WSVN.png,2026-06-04 00:16:48,USA,HIGH,1,LEFT-CENTER,,HIGH
WTMA - 1250AM - Charleston,https://wtma.com,mediascopeAll/WTMA_-_1250AM_-_Charleston.png,2026-06-08 22:31:14,USA,MIXED,,RIGHT,,MIXED
WTXF-TV Fox 29,https://fox29.com,mediascopeAll/WTXF-TV_Fox_29.png,2026-06-03 21:18:38,USA,HIGH,1,LEAST BIASED,,HIGH
WUCR - NPR - Orlando,https://wucf.org,mediascopeAll/WUCR_-_NPR_-_Orlando.png,2026-06-03 21:18:07,USA,HIGH,1,LEFT-CENTER,,HIGH
WUSF - NPR - Tampa,https://wusf.org,mediascopeAll/WUSF_-_NPR_-_Tampa.png,2026-06-03 21:18:02,USA,HIGH,1,LEFT-CENTER,,HIGH
WVLK - 590 AM - Lexington,https://wvlkam.com,mediascopeAll/WVLK_-_590_AM_-_Lexington.png,2026-06-08 22:31:16,USA,MIXED,,RIGHT,,MIXED
WalesOnline,https://walesonline.co.uk,mediascopeAll/WalesOnline.png,2026-06-03 21:18:34,,HIGH,1,LEFT-CENTER,,HIGH
Wallaceburg Courier Press,https://wallaceburgcourierpress.com,mediascopeAll/Wallaceburg_Courier_Press.png,2026-06-03 21:18:53,,HIGH,1,RIGHT-CENTER,,HIGH
Warren-Clinton News,http://warrenclintonnews.com,mediascopeAll/Warren-Clinton_News.png,2026-06-20 21:33:50,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Washington Stand,http://washingtonstand.com,mediascopeAll/Washington_Stand.png,2026-06-20 21:12:29,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Washington State Standard,https://washingtonstatestandard.com,mediascopeAll/Washington_State_Standard.png,2026-06-03 21:18:47,USA,HIGH,1,LEFT,Questionable Source,HIGH
Washoe News,http://washoenews.com,mediascopeAll/Washoe_News.png,2026-06-20 19:49:12,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Waterford Today,http://waterfordtoday.com,mediascopeAll/Waterford_Today.png,2026-06-20 20:04:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Waterloo Times,http://waterlootimes.com,mediascopeAll/Waterloo_Times.png,2026-06-20 19:20:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Watertown Public Opinion,https://thepublicopinion.com,mediascopeAll/Watertown_Public_Opinion.png,2026-06-03 21:19:52,USA,HIGH,1,LEFT-CENTER,,HIGH
Waynesboro Record-Herald,https://therecordherald.com,mediascopeAll/Waynesboro_Record-Herald.png,2026-06-03 21:20:16,USA,HIGH,1,LEFT-CENTER,,HIGH
We Got This Covered,https://wegotthiscovered.com,mediascopeAll/We_Got_This_Covered.png,2026-06-08 22:32:38,,MOSTLY FACTUAL,,LEAST BIASED,,HIGH
We Hunted the Mammoth,https://wehuntedthemammoth.com,mediascopeAll/We_Hunted_the_Mammoth.png,2026-06-03 21:19:19,USA,HIGH,1,LEFT,,HIGH
We The People Daily,http://wethepeopledaily.com,mediascopeAll/We_The_People_Daily.png,2026-06-20 19:46:31,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Well+Good,https://wellandgood.com,mediascopeAll/Well_Good.png,2026-06-08 22:32:54,USA,MIXED,,LEFT,,MIXED
Wellington Advertiser,https://wellingtonadvertiser.com,mediascopeAll/Wellington_Advertiser.png,2026-06-08 22:33:43,,MOSTLY FACTUAL,,LEAST BIASED,,HIGH
West Central Alabama News,http://wcalabamanews.com,mediascopeAll/West_Central_Alabama_News.png,2026-06-20 20:33:56,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Central Michigan News,http://wcmichigannews.com,mediascopeAll/West_Central_Michigan_News.png,2026-06-20 22:07:08,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Cleveland News,http://westclevelandnews.com,mediascopeAll/West_Cleveland_News.png,2026-06-20 20:49:20,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Contra Costa News,http://westcontracostanews.com,mediascopeAll/West_Contra_Costa_News.png,2026-06-20 19:37:45,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Cook News,http://westcooknews.com,mediascopeAll/West_Cook_News.png,2026-06-20 21:22:59,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West DSM News,http://westdsmnews.com,mediascopeAll/West_DSM_News.png,2026-06-20 20:54:44,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West El Dorado News,http://westeldoradonews.com,mediascopeAll/West_El_Dorado_News.png,2026-06-20 20:52:22,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Elgin Chronicle,https://thechronicle-online.com,mediascopeAll/West_Elgin_Chronicle.png,2026-06-03 21:20:37,,HIGH,1,RIGHT-CENTER,,HIGH
West Essex News,http://westessexnews.com,mediascopeAll/West_Essex_News.png,2026-06-20 22:01:09,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Florida News,http://westflnews.com,mediascopeAll/West_Florida_News.png,2026-06-20 21:56:42,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Hamilton News,http://westhamiltonnews.com,mediascopeAll/West_Hamilton_News.png,2026-06-20 20:41:42,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Hudson Valley News,http://westhudvalleynews.com,mediascopeAll/West_Hudson_Valley_News.png,2026-06-20 19:12:50,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Indy News,http://westindynews.com,mediascopeAll/West_Indy_News.png,2026-06-20 21:06:46,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West K News,https://westknews.com,mediascopeAll/West_K_News.png,2026-06-03 21:20:35,,HIGH,1,LEFT-CENTER,,HIGH
West Lake Norman News,http://westlakenormannews.com,mediascopeAll/West_Lake_Norman_News.png,2026-06-20 20:17:51,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Lucas News,http://westlucasnews.com,mediascopeAll/West_Lucas_News.png,2026-06-20 20:51:40,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Massachusetts News,http://westmassnews.com,mediascopeAll/West_Massachusetts_News.png,2026-06-20 19:38:58,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Pennyroyal News,http://westpennyroyalnews.com,mediascopeAll/West_Pennyroyal_News.png,2026-06-20 21:27:39,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West SBV Times,http://westsbvtimes.com,mediascopeAll/West_SBV_Times.png,2026-06-20 22:27:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West SFV Today,http://westsfvtoday.com,mediascopeAll/West_SFV_Today.png,2026-06-20 19:46:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West SGV News,http://westsgvnews.com,mediascopeAll/West_SGV_News.png,2026-06-20 20:12:01,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West STL News,http://stlwestnews.com,mediascopeAll/West_STL_News.png,2026-06-20 20:51:35,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Twin Cities,http://westtwincities.com,mediascopeAll/West_Twin_Cities.png,2026-06-20 20:52:08,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Ventura News,http://westventuranews.com,mediascopeAll/West_Ventura_News.png,2026-06-20 19:43:56,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Virginia Public Broadcasting,https://wvpublic.org,mediascopeAll/West_Virginia_Public_Broadcasting.png,2026-06-03 21:21:03,USA,HIGH,1,LEAST BIASED,,HIGH
West Virginia Watch,https://westvirginiawatch.com/,mediascopeAll/West_Virginia_Watch.png,2026-06-03 21:20:52,USA,HIGH,1,LEFT,,HIGH
West Volusia News,http://westvolusianews.com,mediascopeAll/West_Volusia_News.png,2026-06-20 20:37:28,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Westbank Louisiana News,http://westbanklanews.com,mediascopeAll/Westbank_Louisiana_News.png,2026-06-20 20:18:19,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Western Wayne Today,http://westernwaynetoday.com,mediascopeAll/Western_Wayne_Today.png,2026-06-20 21:57:33,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Wetaskiwin Pipestone Flyer,https://pipestoneflyer.ca,mediascopeAll/Wetaskiwin_Pipestone_Flyer.png,2026-06-03 21:21:07,,HIGH,1,LEFT-CENTER,,HIGH
Whidbey News-Times,https://whidbeynewstimes.com,mediascopeAll/Whidbey_News-Times.png,2026-06-03 21:21:46,USA,HIGH,1,LEAST BIASED,,HIGH
Whitefish Pilot,https://whitefishpilot.com,mediascopeAll/Whitefish_Pilot.png,2026-06-03 21:21:45,USA,HIGH,1,LEAST BIASED,,HIGH
Wichita Times Record-News,https://timesrecordnews.com,mediascopeAll/Wichita_Times_Record-News.png,2026-06-03 21:23:00,USA,HIGH,1,LEFT-CENTER,,HIGH
Wilkes Journal-Patriot,https://journalpatriot.com,mediascopeAll/Wilkes_Journal-Patriot.png,2026-06-03 21:22:59,USA,HIGH,1,RIGHT-CENTER,,HIGH
Will County Gazette,http://willcountygazette.com,mediascopeAll/Will_County_Gazette.png,2026-06-20 20:10:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Willoughby News-Herald,https://news-herald.com,mediascopeAll/Willoughby_News-Herald.png,2026-06-03 21:22:54,USA,HIGH,1,RIGHT-CENTER,,HIGH
Wiltshire Gazette & Herald,https://gazetteandherald.co.uk,mediascopeAll/Wiltshire_Gazette_Herald.png,2026-06-03 21:23:09,,HIGH,1,LEAST BIASED,,HIGH
Wine Country Times,http://winecountrytimes.com,mediascopeAll/Wine_Country_Times.png,2026-06-20 20:03:18,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Winston Salem Times,http://winstonsalemtimes.com,mediascopeAll/Winston_Salem_Times.png,2026-06-20 21:41:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Wisconsin Daily Star,http://wisconsindailystar.com,mediascopeAll/Wisconsin_Daily_Star.png,2026-06-20 21:39:32,USA,MIXED,,RIGHT,Questionable Source,MIXED
Wolf Street,https://wolfstreet.com,mediascopeAll/Wolf_Street.png,2026-06-03 21:23:12,USA,HIGH,1,LEAST BIASED,,HIGH
WorkScoop,https://workscoop.com,mediascopeAll/WorkScoop.png,2026-06-03 21:23:17,USA,HIGH,1,LEAST BIASED,,HIGH
World Affairs Blog,https://worldaffairs.blog,mediascopeAll/World_Affairs_Blog.png,2026-06-08 22:41:16,USA,MIXED,,RIGHT,,MIXED
World Israel News,https://worldisraelnews.com,mediascopeAll/World_Israel_News.png,2026-06-08 22:41:17,,MOSTLY FACTUAL,,RIGHT,,HIGH
World Population Review,https://worldpopulationreview.com,mediascopeAll/World_Population_Review.png,2026-06-08 22:41:22,USA,MOSTLY FACTUAL,,LEAST BIASED,,HIGH
World Wide Fund for Nature,https://wwf.panda.org,mediascopeAll/World_Wide_Fund_for_Nature.png,2026-06-03 21:23:26,,HIGH,1,LEFT-CENTER,,HIGH
World of Buzz,http://worldofbuzz.com,mediascopeAll/World_of_Buzz.png,2026-06-20 20:25:11,Malaysia,MIXED,,LEAST BIASED,Questionable Source,MIXED
WorldNewsERA,http://worldnewsera.com,mediascopeAll/WorldNewsERA.png,2026-06-20 21:59:54,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
WorldTimeTodays,http://worldtimetodays.com,mediascopeAll/WorldTimeTodays.png,2026-06-20 20:59:30,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Wyandotte Times,http://wyandottetimes.com,mediascopeAll/Wyandotte_Times.png,2026-06-20 21:19:57,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Wyofile,https://wyofile.com,mediascopeAll/Wyofile.png,2026-06-03 21:23:22,USA,HIGH,1,LEFT,,HIGH
X Strategies,http://xstrategies.com,mediascopeAll/X_Strategies.png,2026-06-20 20:40:03,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
XYZ.net.au,https://xyz.net.au,mediascopeAll/XYZ.net.au.png,2026-06-03 21:24:26,,LOW,0,EXTREME RIGHT,Questionable Source,LOW
Yadkin Valley News,http://yadkinvalleynews.com,mediascopeAll/Yadkin_Valley_News.png,2026-06-20 21:37:40,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Yahoo News,https://news.yahoo.com,mediascopeAll/Yahoo_News.png,2026-06-04 00:02:16,USA,HIGH,1,LEFT-CENTER,,HIGH
Yavapai News,http://yavapainews.com,mediascopeAll/Yavapai_News.png,2026-06-20 20:53:01,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Yellow Hammer News,https://yellowhammernews.com,mediascopeAll/Yellow_Hammer_News.png,2026-06-03 21:24:47,USA,HIGH,1,RIGHT,,HIGH
Yellowhammer Times,http://yellowhammertimes.com,mediascopeAll/Yellowhammer_Times.png,2026-06-20 19:38:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Yellowstone Times,http://yellowstonetimes.com,mediascopeAll/Yellowstone_Times.png,2026-06-20 19:23:02,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
York Daily Record,https://ydr.com,mediascopeAll/York_Daily_Record.png,2026-06-03 21:26:12,USA,HIGH,1,LEFT-CENTER,,HIGH
