media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source
San Jose Mercury News,https://mercurynews.com,mediascopeAll/San_Jose_Mercury_News.png,2026-06-04 00:00:11,USA,HIGH,1,LEFT-CENTER,
San Jose Standard,http://sanjosestandard.com,mediascopeAll/San_Jose_Standard.png,2026-06-20 21:57:51,USA,MIXED,,RIGHT-CENTER,Questionable Source
San Luis Potosi Post,http://sanluispotosipost.com,mediascopeAll/San_Luis_Potosi_Post.png,2026-06-20 21:16:21,Unknown,MIXED,,LEFT-CENTER,Questionable Source
San Marcos Daily Record,https://sanmarcosrecord.com,mediascopeAll/San_Marcos_Daily_Record.png,2026-06-03 23:26:34,,HIGH,1,LEAST BIASED,
San Mateo Sun,http://sanmateosun.com,mediascopeAll/San_Mateo_Sun.png,2026-06-20 20:30:23,USA,MIXED,,RIGHT-CENTER,Questionable Source
San Miguel Post,http://sanmiguelpost.com,mediascopeAll/San_Miguel_Post.png,2026-06-20 22:16:47,Unknown,MIXED,,LEFT-CENTER,Questionable Source
Sandhills Today,http://sandhillstoday.com,mediascopeAll/Sandhills_Today.png,2026-06-20 21:21:26,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sandoval News,http://sandovalnews.com,mediascopeAll/Sandoval_News.png,2026-06-20 20:31:15,USA,MIXED,,RIGHT-CENTER,Questionable Source
Santa Barbara Independent,https://independent.com,mediascopeAll/Santa_Barbara_Independent.png,2026-06-03 23:53:53,USA,HIGH,1,LEFT-CENTER,
Santa Clara Today,http://santaclaratoday.com,mediascopeAll/Santa_Clara_Today.png,2026-06-20 21:37:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
Santa Cruz Standard,http://santacruzstandard.com,mediascopeAll/Santa_Cruz_Standard.png,2026-06-20 20:24:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
Santa Fe Standard,http://santafestandard.com,mediascopeAll/Santa_Fe_Standard.png,2026-06-20 20:58:16,USA,MIXED,,RIGHT-CENTER,Questionable Source
Santa Monica Observer,http://www.smobserved.com,mediascopeAll/Santa_Monica_Observer.png,2026-06-20 21:38:23,USA,LOW,,RIGHT,Questionable Source
Sarasota Herald-Tribune,https://heraldtribune.com,mediascopeAll/Sarasota_Herald-Tribune.png,2026-06-03 20:47:49,USA,HIGH,1,LEAST BIASED,
Sarasota Review,http://sarasotareview.com,mediascopeAll/Sarasota_Review.png,2026-06-20 20:55:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
Saratoga Standard,http://saratogastandard.com,mediascopeAll/Saratoga_Standard.png,2026-06-20 21:21:25,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sarnia Observer,https://theobserver.ca,mediascopeAll/Sarnia_Observer.png,2026-06-03 20:47:16,,HIGH,1,RIGHT-CENTER,
Sarnia This Week,https://sarniathisweek.com,mediascopeAll/Sarnia_This_Week.png,2026-06-03 20:47:31,,HIGH,1,RIGHT-CENTER,
Saskatoon StarPhoenix,https://thestarphoenix.com,mediascopeAll/Saskatoon_StarPhoenix.png,2026-06-03 20:48:13,,HIGH,1,RIGHT-CENTER,
Saudi Gazette,https://saudigazette.com.sa,mediascopeAll/Saudi_Gazette.png,2026-06-08 21:39:31,,MIXED,,LEFT-CENTER,
Sault Star,https://saultstar.com,mediascopeAll/Sault_Star.png,2026-06-03 20:48:00,,HIGH,1,RIGHT-CENTER,
Sault This Week,https://saultthisweek.com,mediascopeAll/Sault_This_Week.png,2026-06-03 20:48:13,,HIGH,1,RIGHT-CENTER,
Savannah Morning News,https://savannahnow.com,mediascopeAll/Savannah_Morning_News.png,2026-06-04 00:08:34,USA,HIGH,1,RIGHT-CENTER,
Save Jersey,https://savejersey.com,mediascopeAll/Save_Jersey.png,2026-06-03 20:48:17,USA,HIGH,1,RIGHT,
Sayfie Review,https://sayfiereview.com,mediascopeAll/Sayfie_Review.png,2026-06-03 20:48:30,USA,HIGH,1,LEAST BIASED,
Scary Mommy,https://scarymommy.com,mediascopeAll/Scary_Mommy.png,2026-06-08 21:39:53,USA,MIXED,,LEFT,
ScienceClowns,https://scienceclowns.com,mediascopeAll/ScienceClowns.png,2026-06-04 00:07:35,USA,VERY LOW,0,RIGHT,
Scroll.in,https://scroll.in,mediascopeAll/Scroll.in.png,2026-06-08 21:40:29,,MOSTLY FACTUAL,,LEFT-CENTER,
Seaforth Huron Expositor,https://seaforthhuronexpositor.com,mediascopeAll/Seaforth_Huron_Expositor.png,2026-06-03 20:49:35,,HIGH,1,RIGHT-CENTER,
Seeking Alpha,https://seekingalpha.com,mediascopeAll/Seeking_Alpha.png,2026-06-03 20:50:20,,HIGH,1,RIGHT-CENTER,
Sentencing Project,https://sentencingproject.org,mediascopeAll/Sentencing_Project.png,2026-06-03 20:49:44,USA,HIGH,1,LEFT-CENTER,
Shelby Review,http://shelbyreview.com,mediascopeAll/Shelby_Review.png,2026-06-20 20:48:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
Shiawassee Times,http://shiawasseetimes.com,mediascopeAll/Shiawassee_Times.png,2026-06-20 22:05:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
Shoals Today,http://shoalstoday.com,mediascopeAll/Shoals_Today.png,2026-06-20 20:23:53,USA,MIXED,,RIGHT-CENTER,Questionable Source
Shondaland,https://shondaland.com,mediascopeAll/Shondaland.png,2026-06-08 21:45:16,USA,MOSTLY FACTUAL,,LEFT,
Shoreline Beacon,https://shorelinebeacon.com,mediascopeAll/Shoreline_Beacon.png,2026-06-03 20:50:41,,HIGH,1,RIGHT-CENTER,
Show-Me State Times,https://showmestatetimes.com,mediascopeAll/Show-Me_State_Times.png,2026-06-08 21:45:33,USA,MIXED,,RIGHT-CENTER,Questionable Source
Shreveport Reporter,http://shreveportreporter.com,mediascopeAll/Shreveport_Reporter.png,2026-06-20 20:39:46,USA,MIXED,,RIGHT-CENTER,Questionable Source
Simcoe Reformer,https://simcoereformer.ca,mediascopeAll/Simcoe_Reformer.png,2026-06-03 20:50:57,,HIGH,1,RIGHT-CENTER,
Similkameen Spotlight,https://similkameenspotlight.com,mediascopeAll/Similkameen_Spotlight.png,2026-06-03 20:50:37,,HIGH,1,LEFT-CENTER,
Sioux City Times,http://siouxcitytimes.com,mediascopeAll/Sioux_City_Times.png,2026-06-20 19:36:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
Slay News,http://slaynews.com,mediascopeAll/Slay_News.png,2026-06-20 21:20:04,USA,VERY LOW,,EXTREME RIGHT,Questionable Source
Sludge,https://readsludge.com,mediascopeAll/Sludge.png,2026-06-03 20:51:06,USA,HIGH,1,LEFT,
SmartCitiesDive,https://smartcitiesdive.com,mediascopeAll/SmartCitiesDive.png,2026-06-03 20:51:38,USA,HIGH,1,LEAST BIASED,
Smartech Daily,https://smartechdaily.com,mediascopeAll/Smartech_Daily.png,2026-06-08 21:46:02,USA,MOSTLY FACTUAL,,LEFT-CENTER,
Snopes,https://snopes.com,mediascopeAll/Snopes.png,2026-06-03 20:51:51,USA,HIGH,1,LEFT-CENTER,
Solano Sun,https://solanosun.com,mediascopeAll/Solano_Sun.png,2026-06-08 21:46:13,USA,MIXED,,RIGHT-CENTER,Questionable Source
Somerset Daily American,https://dailyamerican.com,mediascopeAll/Somerset_Daily_American.png,2026-06-03 20:52:26,USA,HIGH,1,LEFT-CENTER,
Somerset Times,http://somersettimes.com,mediascopeAll/Somerset_Times.png,2026-06-20 21:41:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sonora Post,http://thesonorapost.com,mediascopeAll/Sonora_Post.png,2026-06-20 19:48:03,Unknown,MIXED,,LEFT-CENTER,Questionable Source
Sons of 1776,https://sonsof1776.com,mediascopeAll/Sons_of_1776.png,2026-06-08 21:46:43,USA,MIXED,,RIGHT,
Sooner State News,http://soonerstatenews.com,mediascopeAll/Sooner_State_News.png,2026-06-20 21:34:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
South ABQ News,http://southabqnews.com,mediascopeAll/South_ABQ_News.png,2026-06-20 20:11:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Africa Today,http://southafricatoday.net,mediascopeAll/South_Africa_Today.png,2026-06-20 19:35:08,USA,MIXED,,RIGHT,Questionable Source
South Alabama Times,http://southalabamatimes.com,mediascopeAll/South_Alabama_Times.png,2026-06-20 20:35:36,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Alameda News,http://southalamedanews.com,mediascopeAll/South_Alameda_News.png,2026-06-20 22:27:42,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Asheville News,http://southashevillenews.com,mediascopeAll/South_Asheville_News.png,2026-06-20 21:04:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Atlanta News,http://southatlantanews.com,mediascopeAll/South_Atlanta_News.png,2026-06-20 22:07:48,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Bay Leader,http://southbayleader.com,mediascopeAll/South_Bay_Leader.png,2026-06-20 20:14:04,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Bay SD News,http://southbaysdnews.com,mediascopeAll/South_Bay_SD_News.png,2026-06-20 21:03:53,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Bend Times,http://southbendtimes.com,mediascopeAll/South_Bend_Times.png,2026-06-20 21:40:06,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Bergen News,http://southbergennews.com,mediascopeAll/South_Bergen_News.png,2026-06-20 20:50:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Birmingham Times,http://southbirminghamtimes.com,mediascopeAll/South_Birmingham_Times.png,2026-06-20 21:37:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Broward News,http://southbrowardnews.com,mediascopeAll/South_Broward_News.png,2026-06-20 21:18:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Carolina Daily Gazette,https://scdailygazette.com,mediascopeAll/South_Carolina_Daily_Gazette.png,2026-06-03 20:51:52,USA,HIGH,1,LEFT,
South Central Reporter,http://southcentralreporter.com,mediascopeAll/South_Central_Reporter.png,2026-06-20 19:40:18,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Charlotte Today,http://southcharlottetoday.com,mediascopeAll/South_Charlotte_Today.png,2026-06-20 19:40:33,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Columbus News,http://southcolumbusnews.com,mediascopeAll/South_Columbus_News.png,2026-06-20 20:22:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Cook News,http://southcooknews.com,mediascopeAll/South_Cook_News.png,2026-06-20 22:01:46,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Cuyahoga News,http://southcuyahoganews.com,mediascopeAll/South_Cuyahoga_News.png,2026-06-20 20:18:59,USA,MIXED,,RIGHT-CENTER,Questionable Source
South DSM News,http://southdsmnews.com,mediascopeAll/South_DSM_News.png,2026-06-20 20:57:12,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Dayton News,http://southdaytonnews.com,mediascopeAll/South_Dayton_News.png,2026-06-20 20:57:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Franklin News,http://southfranklinnews.com,mediascopeAll/South_Franklin_News.png,2026-06-20 21:49:53,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Fulton Today,http://southfultontoday.com,mediascopeAll/South_Fulton_Today.png,2026-06-20 19:57:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Georgia Times,http://southgeorgiatimes.com,mediascopeAll/South_Georgia_Times.png,2026-06-20 22:23:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Guilford News,http://southguilfordnews.com,mediascopeAll/South_Guilford_News.png,2026-06-20 19:59:57,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Gwinnett News,http://southgwinnettnews.com,mediascopeAll/South_Gwinnett_News.png,2026-06-20 19:17:24,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Hennepin News,http://southhennepinnews.com,mediascopeAll/South_Hennepin_News.png,2026-06-20 20:10:02,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Indy News,http://southindynews.com,mediascopeAll/South_Indy_News.png,2026-06-20 19:33:17,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Iowa News,http://southiowanews.com,mediascopeAll/South_Iowa_News.png,2026-06-20 22:30:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Jefferson County News,http://southjeffconews.com,mediascopeAll/South_Jefferson_County_News.png,2026-06-20 19:52:43,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Jersey Sun,http://southjerseysun.com,mediascopeAll/South_Jersey_Sun.png,2026-06-20 21:14:43,USA,MIXED,,RIGHT-CENTER,Questionable Source
South KC News,http://southkcnews.com,mediascopeAll/South_KC_News.png,2026-06-20 20:39:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Lake Today,http://southlaketoday.com,mediascopeAll/South_Lake_Today.png,2026-06-20 19:39:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Louisiana News,http://southlouisiananews.com,mediascopeAll/South_Louisiana_News.png,2026-06-20 20:30:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Maine News,http://southmainenews.com,mediascopeAll/South_Maine_News.png,2026-06-20 21:03:36,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Mecklenburg News,http://southmecklenburgnews.com,mediascopeAll/South_Mecklenburg_News.png,2026-06-20 20:51:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Miami-Dade News,https://southmianews.com,mediascopeAll/South_Miami-Dade_News.png,2026-06-08 21:54:01,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Michigan News,http://southmichigannews.com,mediascopeAll/South_Michigan_News.png,2026-06-20 19:36:22,USA,MIXED,,RIGHT-CENTER,Questionable Source
South News Castle News,https://southnewcastlenews.com,mediascopeAll/South_News_Castle_News.png,2026-06-08 21:54:27,USA,MIXED,,RIGHT-CENTER,Questionable Source
South North Carolina News,http://southncnews.com,mediascopeAll/South_North_Carolina_News.png,2026-06-20 22:26:35,USA,MIXED,,RIGHT-CENTER,Questionable Source
South OC Times,http://southoctimes.com,mediascopeAll/South_OC_Times.png,2026-06-20 21:01:49,USA,MIXED,,RIGHT-CENTER,Questionable Source
South OKC News,http://southokcnews.com,mediascopeAll/South_OKC_News.png,2026-06-20 19:55:43,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Ohio News,http://southohionews.com,mediascopeAll/South_Ohio_News.png,2026-06-20 21:55:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Omaha Times,http://Southomahatimes.com,mediascopeAll/South_Omaha_Times.png,2026-06-20 20:07:57,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Orlando News,http://southorlandonews.com,mediascopeAll/South_Orlando_News.png,2026-06-20 22:13:59,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Palm Beach Today,http://southpalmbeachtoday.com,mediascopeAll/South_Palm_Beach_Today.png,2026-06-20 20:04:24,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Pima News,http://southpimanews.com,mediascopeAll/South_Pima_News.png,2026-06-20 21:08:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Pinellas Times,http://southpinellastimes.com,mediascopeAll/South_Pinellas_Times.png,2026-06-20 20:36:50,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Raleigh News,http://southraleighnews.com,mediascopeAll/South_Raleigh_News.png,2026-06-20 21:39:57,USA,MIXED,,RIGHT-CENTER,Questionable Source
South SF Bay News,http://southsfbaynews.com,mediascopeAll/South_SF_Bay_News.png,2026-06-20 19:13:27,USA,MIXED,,RIGHT-CENTER,Questionable Source
South SFV Today,http://southsfvtoday.com,mediascopeAll/South_SFV_Today.png,2026-06-20 19:51:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
South SGV News,http://southsgvnews.com,mediascopeAll/South_SGV_News.png,2026-06-20 21:45:14,USA,MIXED,,RIGHT-CENTER,Questionable Source
South STL News,http://southstlnews.com,mediascopeAll/South_STL_News.png,2026-06-20 20:03:20,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Sacramento Today,http://southsactoday.com,mediascopeAll/South_Sacramento_Today.png,2026-06-20 21:34:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Summit News,http://southsummitnews.com,mediascopeAll/South_Summit_News.png,2026-06-20 22:00:25,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Triangle News,http://southtrianglenews.com,mediascopeAll/South_Triangle_News.png,2026-06-20 21:23:36,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Tulsa Today,http://southtulsatoday.com,mediascopeAll/South_Tulsa_Today.png,2026-06-20 21:42:09,USA,MIXED,,RIGHT-CENTER,Questionable Source
South West Illinois News,http://swillinoisnews.com,mediascopeAll/South_West_Illinois_News.png,2026-06-20 22:20:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Whidbey Record,https://southwhidbeyrecord.com,mediascopeAll/South_Whidbey_Record.png,2026-06-03 20:52:48,USA,HIGH,1,LEAST BIASED,
South Wichita News,http://southwichitanews.com,mediascopeAll/South_Wichita_News.png,2026-06-20 20:31:33,USA,MIXED,,RIGHT-CENTER,Questionable Source
South Winston-Salem News,http://southwinstonsalemnews.com,mediascopeAll/South_Winston-Salem_News.png,2026-06-20 20:34:10,USA,MIXED,,RIGHT-CENTER,Questionable Source
Southeast Montana News,http://semontananews.com,mediascopeAll/Southeast_Montana_News.png,2026-06-20 19:43:51,USA,MIXED,,RIGHT-CENTER,Questionable Source
Southern Indiana Today,http://southernindianatoday.com,mediascopeAll/Southern_Indiana_Today.png,2026-06-20 21:07:43,USA,MIXED,,RIGHT-CENTER,Questionable Source
Southwest Montana News,http://swmontanatimes.com,mediascopeAll/Southwest_Montana_News.png,2026-06-20 20:17:44,USA,MIXED,,RIGHT-CENTER,Questionable Source
Southwest Orange Observer,https://orangeobserver.com/southwest-orange,mediascopeAll/Southwest_Orange_Observer.png,2026-06-03 20:52:18,USA,HIGH,1,LEAST BIASED,
Spartanburg Herald-Journal,https://goupstate.com,mediascopeAll/Spartanburg_Herald-Journal.png,2026-06-03 20:53:36,USA,HIGH,1,LEFT-CENTER,
Spotlight Delaware,https://spotlightdelaware.org,mediascopeAll/Spotlight_Delaware.png,2026-06-03 20:52:25,USA,HIGH,1,LEFT,
Spring Times,http://springstimes.com,mediascopeAll/Spring_Times.png,2026-06-20 22:11:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
Springfield Standard,http://springfieldstandard.com,mediascopeAll/Springfield_Standard.png,2026-06-20 21:25:37,USA,MIXED,,RIGHT-CENTER,Questionable Source
Springfield Sun,https://pmg-ky2.com/springfield/,mediascopeAll/Springfield_Sun.png,2026-06-03 23:23:57,USA,HIGH,1,RIGHT-CENTER,
Sputnik,http://sputniknews.com,mediascopeAll/Sputnik.png,2026-06-20 19:57:35,Russia,VERY LOW,,RIGHT-CENTER,Questionable Source
St. Albert Gazette,https://stalbertgazette.com,mediascopeAll/St._Albert_Gazette.png,2026-06-03 20:53:34,,HIGH,1,LEFT-CENTER,
St. Charles Times,http://stcharlestimes.com,mediascopeAll/St._Charles_Times.png,2026-06-20 20:56:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. Clair Today,http://stclairtoday.com,mediascopeAll/St._Clair_Today.png,2026-06-20 21:06:00,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. Cloud Sun,http://stcloudsun.com,mediascopeAll/St._Cloud_Sun.png,2026-06-20 19:36:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. George Spectrum,https://thespectrum.com,mediascopeAll/St._George_Spectrum.png,2026-06-03 20:54:09,USA,HIGH,1,LEFT-CENTER,
St. Joe-Benton Harbor News,http://stjoebentonharbor.com,mediascopeAll/St._Joe-Benton_Harbor_News.png,2026-06-20 20:01:19,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. John's Telegram,https://saltwire.com/newfoundland-labrador/,mediascopeAll/St._John_s_Telegram.png,2026-06-03 20:53:59,,HIGH,1,RIGHT-CENTER,
St. Louis Record,https://stlrecord.com,mediascopeAll/St._Louis_Record.png,2026-06-08 22:00:08,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. Pete Standard,http://stpetestandard.com,mediascopeAll/St._Pete_Standard.png,2026-06-20 20:46:44,USA,MIXED,,RIGHT-CENTER,Questionable Source
St. Thomas Times-Journal,https://stthomastimesjournal.com,mediascopeAll/St._Thomas_Times-Journal.png,2026-06-03 20:54:13,,HIGH,1,RIGHT-CENTER,
Stanislaus News,http://stanislausnews.com,mediascopeAll/Stanislaus_News.png,2026-06-20 21:14:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
Star News Network,http://thestarnewsnetwork.com,mediascopeAll/Star_News_Network.png,2026-06-20 19:34:30,USA,MIXED,,RIGHT,Questionable Source
State of the Planet,https://news.climate.columbia.edu/,mediascopeAll/State_of_the_Planet.png,2026-06-03 20:53:59,USA,HIGH,1,LEFT-CENTER,
StateScoop,https://statescoop.com,mediascopeAll/StateScoop.png,2026-06-03 20:54:31,USA,HIGH,1,LEAST BIASED,
Stateline,https://stateline.org,mediascopeAll/Stateline.png,2026-06-03 20:54:15,USA,HIGH,1,LEFT,
Stettler Independent,https://stettlerindependent.com,mediascopeAll/Stettler_Independent.png,2026-06-03 20:54:23,,HIGH,1,LEFT-CENTER,
Strafford News,http://straffordnews.com,mediascopeAll/Strafford_News.png,2026-06-20 19:15:10,USA,MIXED,,RIGHT-CENTER,Questionable Source
Stratford Beacon-Herald,https://stratfordbeaconherald.com,mediascopeAll/Stratford_Beacon-Herald.png,2026-06-03 20:55:05,,HIGH,1,RIGHT-CENTER,
Strathroy Age Dispatch,https://strathroyagedispatch.com,mediascopeAll/Strathroy_Age_Dispatch.png,2026-06-03 20:55:14,,HIGH,1,RIGHT-CENTER,
Sturgis-Coldwater News,http://sturgiscoldwaternews.com,mediascopeAll/Sturgis-Coldwater_News.png,2026-06-20 21:56:48,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sudbury Star,https://thesudburystar.com,mediascopeAll/Sudbury_Star.png,2026-06-03 20:55:13,,HIGH,1,RIGHT-CENTER,
Suffolk Reporter,http://suffolkreporter.com,mediascopeAll/Suffolk_Reporter.png,2026-06-20 19:36:09,USA,MIXED,,RIGHT-CENTER,Questionable Source
Summerland Review,https://summerlandreview.com,mediascopeAll/Summerland_Review.png,2026-06-03 20:54:46,,HIGH,1,LEFT-CENTER,
Sumter Times,http://sumtertimes.com,mediascopeAll/Sumter_Times.png,2026-06-20 20:05:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sunflower State News,http://sunflowerstatenews.com,mediascopeAll/Sunflower_State_News.png,2026-06-20 21:32:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
Sunrise Movement,https://sunrisemovement.org,mediascopeAll/Sunrise_Movement.png,2026-06-08 22:01:53,USA,MIXED,,LEFT,
